,total,data,border
0,0.10513316094875336,0.30202415585517883,0.01656113937497139
1,0.03452201932668686,0.062414221465587616,0.004228966776281595
2,0.01677570678293705,0.030230505391955376,0.002000693464651704
3,0.013552590273320675,0.02448566071689129,0.0014824625104665756
4,0.014375797472894192,0.025899820029735565,0.0015978830633684993
5,0.006589255295693874,0.01221064105629921,0.0003275973431300372
6,0.017098138108849525,0.030612483620643616,0.0020107184536755085
7,0.005028063897043467,0.00933870766311884,0.00018980089225806296
8,0.013422113843262196,0.0239386186003685,0.0015980134485289454
9,0.004551800899207592,0.008440163917839527,0.00016169098671525717
10,0.013437558896839619,0.02409580908715725,0.0013852419797331095
11,0.004445936996489763,0.008206245489418507,0.00017574294179212302
12,0.004209739156067371,0.007777902763336897,0.00015165071818046272
13,0.01906532049179077,0.034217216074466705,0.0018083421746268868
14,0.00654700817540288,0.011968756094574928,0.0003347282181493938
15,0.0043526869267225266,0.007986043579876423,0.0001805331849027425
16,0.01064530573785305,0.018976692110300064,0.0010645318543538451
17,0.003848913824185729,0.007071773987263441,0.0001304359029745683
18,0.003818206023424864,0.007010967470705509,0.00012969972158316523
19,0.013558967970311642,0.024062637239694595,0.0014089054893702269
20,0.0037106319796293974,0.006801060866564512,0.00012082748435204849
21,0.003657018765807152,0.006700383964926004,0.00011751380225177854
22,0.01549676712602377,0.027290232479572296,0.0017639272846281528
23,0.00435775239020586,0.00793524831533432,0.00017242842295672745
24,0.006549384444952011,0.01179440040141344,0.00040441626333631575
25,0.0035806065425276756,0.006532566621899605,0.00011487309529911727
26,0.003595777088776231,0.006557133514434099,0.00011490335600683466
27,0.015618685632944107,0.02747725136578083,0.0016631896141916513
28,0.007001380901783705,0.012442128732800484,0.0005683458293788135
29,0.0036403306294232607,0.006611124146729708,0.0001200909391627647
30,0.0036192946135997772,0.006570177152752876,0.00011847291170852259
31,0.0035876750480383635,0.006508581805974245,0.000118313379061874
32,0.0034858081489801407,0.006318756379187107,0.00011696890578605235
33,0.0034209031146019697,0.006197143346071243,0.00011575530515983701
34,0.010531718842685223,0.018688978627324104,0.0008095350349321961
35,0.003680784720927477,0.006644666660577059,0.00013679965923074633
36,0.00570681132376194,0.010103675536811352,0.00044310378143563867
37,0.003250140231102705,0.005868575535714626,0.0001099778528441675
38,0.0032166282180696726,0.005803301464766264,0.00011128514597658068
39,0.003209812566637993,0.005786717403680086,0.00011299202014924958
